,Date,Values
2101,2020-03-28,-6.72
2102,2020-03-28,-6.72
2103,2020-03-28,-6.72
2104,2020-03-28,-6.72
2105,2020-03-28,-6.72
2106,2020-03-28,-6.72
2107,2020-03-28,-6.72
2108,2020-03-28,-6.72
2109,2020-03-28,-6.72
2110,2020-03-28,-6.72
2111,2020-03-29,-6.72
2112,2020-03-29,-6.72
2113,2020-03-29,-6.72
2114,2020-03-29,-6.72
2115,2020-03-29,-6.72
2116,2020-03-29,-6.72
2117,2020-03-29,-6.72
2118,2020-03-29,-6.72
2119,2020-03-29,-6.72
2120,2020-03-29,-6.72
2121,2020-03-29,-6.72
2122,2020-03-29,-6.72
2123,2020-03-29,-6.72
2124,2020-03-29,-6.72
2125,2020-03-29,-6.72
2126,2020-03-29,-6.72
2127,2020-03-29,-6.72
2128,2020-03-29,-6.72
2129,2020-03-29,-6.71
2130,2020-03-29,-6.71
2131,2020-03-29,-6.72
2132,2020-03-29,-6.72
2133,2020-03-29,-6.72
2134,2020-03-29,-6.72
2135,2020-03-30,-6.72
2136,2020-03-30,-6.72
2137,2020-03-30,-6.72
2138,2020-03-30,-6.72
2139,2020-03-30,-6.72
2140,2020-03-30,-6.72
2141,2020-03-30,-6.71
2142,2020-03-30,-6.72
2143,2020-03-30,-6.72
2144,2020-03-30,-6.72
2145,2020-03-30,-6.72
2146,2020-03-30,-6.72
2147,2020-03-30,-6.72
2148,2020-03-30,-6.72
2149,2020-03-30,-6.72
2150,2020-03-30,-6.72
2151,2020-03-30,-6.72
2152,2020-03-30,-6.72
2153,2020-03-30,-6.72
2154,2020-03-30,-6.72
2155,2020-03-30,-6.72
2156,2020-03-30,-6.72
2157,2020-03-30,-6.72
2158,2020-03-30,-6.72
2159,2020-03-31,-6.72
2160,2020-03-31,-6.72
2161,2020-03-31,-6.72
2162,2020-03-31,-6.72
2163,2020-03-31,-6.72
2164,2020-03-31,-6.72
2165,2020-03-31,-6.72
2166,2020-03-31,-6.72
2167,2020-03-31,-6.72
2168,2020-03-31,-6.72
2169,2020-03-31,-6.72
2170,2020-03-31,-6.72
2171,2020-03-31,-6.72
2172,2020-03-31,-6.72
2173,2020-03-31,-6.72
2174,2020-03-31,-6.72
2175,2020-03-31,-6.72
2176,2020-03-31,-6.72
2177,2020-03-31,-6.72
2178,2020-03-31,-6.72
2179,2020-03-31,-6.72
2180,2020-03-31,-6.72
2181,2020-03-31,-6.72
2182,2020-03-31,-6.72
2183,2020-04-01,-6.72
2184,2020-04-01,-6.72
2185,2020-04-01,-6.72
2186,2020-04-01,-6.72
2187,2020-04-01,-6.72
2188,2020-04-01,-6.72
2189,2020-04-01,-6.72
2190,2020-04-01,-6.72
2191,2020-04-01,-6.72
2192,2020-04-01,-6.72
2193,2020-04-01,-6.72
2194,2020-04-01,-6.72
2195,2020-04-01,-6.72
2196,2020-04-01,-6.71
2197,2020-04-01,-6.72
2198,2020-04-01,-6.72
2199,2020-04-01,-6.68
2200,2020-04-01,-6.68
2201,2020-04-01,-6.68
2202,2020-04-01,-6.68
2203,2020-04-01,-6.68
2204,2020-04-01,-6.68
2205,2020-04-01,-6.68
2206,2020-04-01,-6.68
2207,2020-04-02,-6.68
2208,2020-04-02,-6.68
2209,2020-04-02,-6.68
2210,2020-04-02,-6.68
2211,2020-04-02,-6.68
2212,2020-04-02,-6.68
2213,2020-04-02,-6.68
2214,2020-04-02,-6.68
2215,2020-04-02,-6.68
2216,2020-04-02,-6.68
2217,2020-04-02,-6.69
2218,2020-04-02,-6.69
2219,2020-04-02,-6.69
2220,2020-04-02,-6.69
2221,2020-04-02,-6.69
2222,2020-04-02,-6.69
2223,2020-04-02,-6.68
2224,2020-04-02,-6.68
2225,2020-04-02,-6.68
2226,2020-04-02,-6.68
2227,2020-04-02,-6.68
2228,2020-04-02,-6.68
2229,2020-04-02,-6.68
2230,2020-04-02,-6.68
2231,2020-04-03,-6.68
2232,2020-04-03,-6.68
2233,2020-04-03,-6.68
2234,2020-04-03,-6.68
2235,2020-04-03,-6.68
2236,2020-04-03,-6.68
2237,2020-04-03,-6.68
2238,2020-04-03,-6.68
2239,2020-04-03,-6.68
2240,2020-04-03,-6.68
2241,2020-04-03,-6.68
2242,2020-04-03,-6.68
2243,2020-04-03,-6.68
2244,2020-04-03,-6.68
2245,2020-04-03,-6.68
2246,2020-04-03,-6.68
2247,2020-04-03,-6.68
2248,2020-04-03,-6.68
2249,2020-04-03,-6.68
2250,2020-04-03,-6.68
2251,2020-04-03,-6.68
2252,2020-04-03,-6.68
2253,2020-04-03,-6.68
2254,2020-04-03,-6.68
2255,2020-04-04,-6.68
2256,2020-04-04,-6.68
2257,2020-04-04,-6.68
2258,2020-04-04,-6.68
2259,2020-04-04,-6.68
2260,2020-04-04,-6.68
2261,2020-04-04,-6.68
2262,2020-04-04,-6.68
2263,2020-04-04,-6.68
2264,2020-04-04,-6.68
2265,2020-04-04,-6.68
2266,2020-04-04,-6.68
2267,2020-04-04,-6.68
2268,2020-04-04,-6.68
2269,2020-04-04,-6.68
2270,2020-04-04,-6.68
2271,2020-04-04,-6.68
2272,2020-04-04,-6.68
2273,2020-04-04,-6.68
2274,2020-04-04,-6.68
2275,2020-04-04,-6.68
2276,2020-04-04,-6.68
2277,2020-04-04,-6.68
2278,2020-04-04,-6.68
2279,2020-04-05,-6.68
2280,2020-04-05,-6.68
2281,2020-04-05,-6.68
2282,2020-04-05,-6.68
2283,2020-04-05,-6.68
2284,2020-04-05,-6.68
2285,2020-04-05,-6.68
2286,2020-04-05,-6.68
2287,2020-04-05,-6.68
2288,2020-04-05,-6.68
2289,2020-04-05,-6.68
2290,2020-04-05,-6.68
2291,2020-04-05,-6.68
2292,2020-04-05,-6.68
2293,2020-04-05,-6.65
2294,2020-04-05,-6.65
2295,2020-04-05,-6.65
2296,2020-04-05,-6.65
2297,2020-04-05,-6.65
2298,2020-04-05,-6.65
2299,2020-04-05,-6.65
2300,2020-04-05,-6.65
2301,2020-04-05,-6.65
2302,2020-04-05,-6.65
2303,2020-04-06,-6.65
2304,2020-04-06,-6.65
2305,2020-04-06,-6.65
2306,2020-04-06,-6.65
2307,2020-04-06,-6.65
2308,2020-04-06,-6.65
2309,2020-04-06,-6.65
2310,2020-04-06,-6.65
2311,2020-04-06,-6.65
2312,2020-04-06,-6.65
2313,2020-04-06,-6.68
2314,2020-04-06,-6.68
2315,2020-04-06,-6.68
2316,2020-04-06,-6.68
2317,2020-04-06,-6.65
2318,2020-04-06,-6.65
2319,2020-04-06,-6.65
2320,2020-04-06,-6.65
2321,2020-04-06,-6.65
2322,2020-04-06,-6.65
2323,2020-04-06,-6.65
2324,2020-04-06,-6.65
2325,2020-04-06,-6.65
2326,2020-04-06,-6.65
2327,2020-04-07,-6.65
2328,2020-04-07,-6.65
2329,2020-04-07,-6.65
2330,2020-04-07,-6.65
2331,2020-04-07,-6.65
2332,2020-04-07,-6.65
2333,2020-04-07,-6.65
2334,2020-04-07,-6.65
2335,2020-04-07,-6.65
2336,2020-04-07,-6.65
2337,2020-04-07,-6.65
2338,2020-04-07,-6.65
2339,2020-04-07,-6.65
2340,2020-04-07,-6.65
2341,2020-04-07,-6.65
2342,2020-04-07,-6.65
2343,2020-04-07,-6.65
2344,2020-04-07,-6.65
2345,2020-04-07,-6.65
2346,2020-04-07,-6.65
2347,2020-04-07,-6.65
2348,2020-04-07,-6.65
2349,2020-04-07,-6.65
2350,2020-04-07,-6.65
2351,2020-04-08,-6.65
2352,2020-04-08,-6.65
2353,2020-04-08,-6.65
2354,2020-04-08,-6.65
2355,2020-04-08,-6.65
2356,2020-04-08,-6.65
2357,2020-04-08,-6.65
2358,2020-04-08,-6.65
2359,2020-04-08,-6.65
2360,2020-04-08,-6.65
2361,2020-04-08,-6.65
2362,2020-04-08,-6.65
2363,2020-04-08,-6.65
2364,2020-04-08,-6.65
2365,2020-04-08,-6.65
2366,2020-04-08,-6.65
2367,2020-04-08,-6.65
2368,2020-04-08,-6.65
2369,2020-04-08,-6.65
2370,2020-04-08,-6.62
2371,2020-04-08,-6.62
2372,2020-04-08,-6.62
2373,2020-04-08,-6.62
2374,2020-04-08,-6.62
2375,2020-04-09,-6.62
2376,2020-04-09,-6.62
2377,2020-04-09,-6.62
2378,2020-04-09,-6.62
2379,2020-04-09,-6.62
2380,2020-04-09,-6.62
2381,2020-04-09,-6.62
2382,2020-04-09,-6.62
2383,2020-04-09,-6.62
2384,2020-04-09,-6.62
2385,2020-04-09,-6.62
2386,2020-04-09,-6.62
2387,2020-04-09,-6.62
2388,2020-04-09,-6.62
2389,2020-04-09,-6.62
2390,2020-04-09,-6.62
2391,2020-04-09,-6.62
2392,2020-04-09,-6.62
2393,2020-04-09,-6.62
2394,2020-04-09,-6.62
2395,2020-04-09,-6.62
2396,2020-04-09,-6.62
2397,2020-04-09,-6.62
2398,2020-04-09,-6.62
2399,2020-04-10,-6.62
2400,2020-04-10,-6.62
2401,2020-04-10,-6.62
2402,2020-04-10,-6.62
2403,2020-04-10,-6.62
2404,2020-04-10,-6.62
2405,2020-04-10,-6.62
2406,2020-04-10,-6.62
2407,2020-04-10,-6.62
2408,2020-04-10,-6.62
2409,2020-04-10,-6.62
2410,2020-04-10,-6.62
2411,2020-04-10,-6.62
2412,2020-04-10,-6.62
2413,2020-04-10,-6.62
2414,2020-04-10,-6.62
2415,2020-04-10,-6.62
2416,2020-04-10,-6.62
2417,2020-04-10,-6.62
2418,2020-04-10,-6.62
2419,2020-04-10,-6.62
2420,2020-04-10,-6.62
2421,2020-04-10,-6.62
2422,2020-04-10,-6.62
2423,2020-04-11,-6.62
2424,2020-04-11,-6.62
2425,2020-04-11,-6.62
2426,2020-04-11,-6.62
2427,2020-04-11,-6.62
2428,2020-04-11,-6.62
2429,2020-04-11,-6.62
2430,2020-04-11,-6.62
2431,2020-04-11,-6.62
2432,2020-04-11,-6.62
2433,2020-04-11,-6.62
2434,2020-04-11,-6.62
2435,2020-04-11,-6.62
2436,2020-04-11,-6.62
2437,2020-04-11,-6.62
2438,2020-04-11,-6.62
2439,2020-04-11,-6.62
2440,2020-04-11,-6.62
2441,2020-04-11,-6.62
2442,2020-04-11,-6.62
2443,2020-04-11,-6.62
2444,2020-04-11,-6.62
2445,2020-04-11,-6.62
2446,2020-04-11,-6.62
2447,2020-04-12,-6.62
2448,2020-04-12,-6.62
2449,2020-04-12,-6.62
2450,2020-04-12,-6.62
2451,2020-04-12,-6.62
2452,2020-04-12,-6.62
2453,2020-04-12,-6.62
2454,2020-04-12,-6.62
2455,2020-04-12,-6.62
2456,2020-04-12,-6.62
2457,2020-04-12,-6.62
2458,2020-04-12,-6.62
2459,2020-04-12,-6.62
2460,2020-04-12,-6.62
2461,2020-04-12,-6.62
2462,2020-04-12,-6.62
2463,2020-04-12,-6.62
2464,2020-04-12,-6.62
2465,2020-04-12,-6.62
2466,2020-04-12,-6.62
2467,2020-04-12,-6.62
2468,2020-04-12,-6.62
2469,2020-04-12,-6.62
2470,2020-04-12,-6.62
2471,2020-04-13,-6.62
2472,2020-04-13,-6.62
2473,2020-04-13,-6.62
2474,2020-04-13,-6.62
2475,2020-04-13,-6.62
2476,2020-04-13,-6.62
2477,2020-04-13,-6.62
2478,2020-04-13,-6.62
2479,2020-04-13,-6.62
2480,2020-04-13,-6.62
2481,2020-04-13,-6.62
2482,2020-04-13,-6.62
2483,2020-04-13,-6.62
2484,2020-04-13,-6.62
2485,2020-04-13,-6.62
2486,2020-04-13,-6.62
2487,2020-04-13,-6.62
2488,2020-04-13,-6.62
2489,2020-04-13,-6.62
2490,2020-04-13,-6.62
2491,2020-04-13,-6.62
2492,2020-04-13,-6.62
2493,2020-04-13,-6.62
2494,2020-04-13,-6.62
2495,2020-04-14,-6.62
2496,2020-04-14,-6.62
2497,2020-04-14,-6.62
2498,2020-04-14,-6.62
2499,2020-04-14,-6.62
2500,2020-04-14,-6.62
2501,2020-04-14,-6.62
2502,2020-04-14,-6.62
2503,2020-04-14,-6.62
2504,2020-04-14,-6.62
2505,2020-04-14,-6.62
2506,2020-04-14,-6.62
2507,2020-04-14,-6.62
2508,2020-04-14,-6.62
2509,2020-04-14,-6.62
2510,2020-04-14,-6.62
2511,2020-04-14,-6.62
2512,2020-04-14,-6.62
2513,2020-04-14,-6.62
2514,2020-04-14,-6.62
2515,2020-04-14,-6.62
2516,2020-04-14,-6.62
2517,2020-04-14,-6.62
2518,2020-04-14,-6.62
2519,2020-04-15,-6.62
2520,2020-04-15,-6.62
2521,2020-04-15,-6.62
2522,2020-04-15,-6.62
2523,2020-04-15,-6.62
2524,2020-04-15,-6.62
2525,2020-04-15,-6.62
2526,2020-04-15,-6.62
2527,2020-04-15,-6.62
2528,2020-04-15,-6.62
2529,2020-04-15,-6.62
2530,2020-04-15,-6.62
2531,2020-04-15,-6.62
2532,2020-04-15,-6.62
2533,2020-04-15,-6.62
2534,2020-04-15,-6.62
2535,2020-04-15,-6.62
2536,2020-04-15,-6.6
2537,2020-04-15,-6.6
2538,2020-04-15,-6.6
2539,2020-04-15,-6.6
2540,2020-04-15,-6.6
2541,2020-04-15,-6.6
2542,2020-04-15,-6.6
2543,2020-04-16,-6.6
2544,2020-04-16,-6.6
2545,2020-04-16,-6.6
2546,2020-04-16,-6.6
2547,2020-04-16,-6.6
2548,2020-04-16,-6.6
2549,2020-04-16,-6.6
2550,2020-04-16,-6.6
2551,2020-04-16,-6.61
2552,2020-04-16,-6.61
2553,2020-04-16,-6.61
2554,2020-04-16,-6.61
2555,2020-04-16,-6.6
2556,2020-04-16,-6.6
2557,2020-04-16,-6.6
2558,2020-04-16,-6.6
2559,2020-04-16,-6.6
2560,2020-04-16,-6.6
2561,2020-04-16,-6.61
2562,2020-04-16,-6.61
2563,2020-04-16,-6.61
2564,2020-04-16,-6.61
2565,2020-04-16,-6.61
2566,2020-04-16,-6.61
2567,2020-04-17,-6.61
2568,2020-04-17,-6.61
2569,2020-04-17,-6.61
2570,2020-04-17,-6.61
2571,2020-04-17,-6.61
2572,2020-04-17,-6.61
2573,2020-04-17,-6.61
2574,2020-04-17,-6.61
2575,2020-04-17,-6.61
2576,2020-04-17,-6.61
2577,2020-04-17,-6.61
2578,2020-04-17,-6.61
2579,2020-04-17,-6.61
2580,2020-04-17,-6.61
2581,2020-04-17,-6.61
2582,2020-04-17,-6.61
2583,2020-04-17,-6.61
2584,2020-04-17,-6.61
2585,2020-04-17,-6.61
2586,2020-04-17,-6.61
2587,2020-04-17,-6.61
2588,2020-04-17,-6.61
2589,2020-04-17,-6.61
2590,2020-04-17,-6.61
2591,2020-04-18,-6.61
2592,2020-04-18,-6.61
2593,2020-04-18,-6.61
2594,2020-04-18,-6.61
2595,2020-04-18,-6.61
2596,2020-04-18,-6.61
2597,2020-04-18,-6.61
2598,2020-04-18,-6.61
2599,2020-04-18,-6.61
2600,2020-04-18,-6.61
2601,2020-04-18,-6.61
2602,2020-04-18,-6.61
2603,2020-04-18,-6.61
2604,2020-04-18,-6.61
2605,2020-04-18,-6.61
2606,2020-04-18,-6.61
2607,2020-04-18,-6.61
2608,2020-04-18,-6.61
2609,2020-04-18,-6.61
2610,2020-04-18,-6.61
2611,2020-04-18,-6.61
2612,2020-04-18,-6.61
2613,2020-04-18,-6.61
2614,2020-04-18,-6.61
2615,2020-04-19,-6.61
2616,2020-04-19,-6.61
2617,2020-04-19,-6.61
2618,2020-04-19,-6.61
2619,2020-04-19,-6.61
2620,2020-04-19,-6.61
2621,2020-04-19,-6.61
2622,2020-04-19,-6.61
2623,2020-04-19,-6.61
2624,2020-04-19,-6.61
2625,2020-04-19,-6.61
2626,2020-04-19,-6.61
2627,2020-04-19,-6.61
2628,2020-04-19,-6.61
2629,2020-04-19,-6.61
2630,2020-04-19,-6.61
2631,2020-04-19,-6.61
2632,2020-04-19,-6.61
2633,2020-04-19,-6.61
2634,2020-04-19,-6.61
2635,2020-04-19,-6.61
2636,2020-04-19,-6.61
2637,2020-04-19,-6.61
2638,2020-04-19,-6.61
2639,2020-04-20,-6.61
2640,2020-04-20,-6.61
2641,2020-04-20,-6.61
2642,2020-04-20,-6.61
2643,2020-04-20,-6.61
2644,2020-04-20,-6.61
2645,2020-04-20,-6.61
2646,2020-04-20,-6.61
2647,2020-04-20,-6.61
2648,2020-04-20,-6.61
2649,2020-04-20,-6.61
2650,2020-04-20,-6.61
2651,2020-04-20,-6.61
2652,2020-04-20,-6.61
2653,2020-04-20,-6.61
2654,2020-04-20,-6.61
2655,2020-04-20,-6.61
2656,2020-04-20,-6.61
2657,2020-04-20,-6.61
2658,2020-04-20,-6.61
2659,2020-04-20,-6.61
2660,2020-04-20,-6.61
2661,2020-04-20,-6.61
2662,2020-04-20,-6.61
2663,2020-04-21,-6.61
2664,2020-04-21,-6.61
2665,2020-04-21,-6.61
2666,2020-04-21,-6.61
2667,2020-04-21,-6.61
2668,2020-04-21,-6.61
2669,2020-04-21,-6.61
2670,2020-04-21,-6.61
2671,2020-04-21,-6.61
2672,2020-04-21,-6.61
2673,2020-04-21,-6.61
2674,2020-04-21,-6.61
2675,2020-04-21,-6.61
2676,2020-04-21,-6.61
2677,2020-04-21,-6.61
2678,2020-04-21,-6.61
2679,2020-04-21,-6.61
2680,2020-04-21,-6.61
2681,2020-04-21,-6.61
2682,2020-04-21,-6.61
2683,2020-04-21,-6.61
2684,2020-04-21,-6.61
2685,2020-04-21,-6.61
2686,2020-04-21,-6.61
2687,2020-04-22,-6.61
2688,2020-04-22,-6.61
2689,2020-04-22,-6.61
2690,2020-04-22,-6.58
2691,2020-04-22,-6.58
2692,2020-04-22,-6.58
2693,2020-04-22,-6.58
2694,2020-04-22,-6.58
2695,2020-04-22,-6.58
2696,2020-04-22,-6.58
2697,2020-04-22,-6.58
2698,2020-04-22,-6.58
2699,2020-04-22,-6.58
2700,2020-04-22,-6.58
2701,2020-04-22,-6.58
2702,2020-04-22,-6.58
2703,2020-04-22,-6.58
2704,2020-04-22,-6.58
2705,2020-04-22,-6.58
2706,2020-04-22,-6.58
2707,2020-04-22,-6.58
2708,2020-04-22,-6.58
2709,2020-04-22,-6.58
2710,2020-04-22,-6.58
2711,2020-04-23,-6.58
2712,2020-04-23,-6.58
2713,2020-04-23,-6.58
2714,2020-04-23,-6.58
2715,2020-04-23,-6.58
2716,2020-04-23,-6.58
2717,2020-04-23,-6.58
2718,2020-04-23,-6.58
2719,2020-04-23,-6.58
2720,2020-04-23,-6.58
2721,2020-04-23,-6.58
2722,2020-04-23,-6.58
2723,2020-04-23,-6.58
2724,2020-04-23,-6.58
2725,2020-04-23,-6.58
2726,2020-04-23,-6.58
2727,2020-04-23,-6.58
2728,2020-04-23,-6.58
2729,2020-04-23,-6.58
2730,2020-04-23,-6.58
2731,2020-04-23,-6.58
2732,2020-04-23,-6.58
2733,2020-04-23,-6.58
2734,2020-04-23,-6.58
2735,2020-04-24,-6.58
2736,2020-04-24,-6.58
2737,2020-04-24,-6.58
2738,2020-04-24,-6.58
2739,2020-04-24,-6.58
2740,2020-04-24,-6.58
2741,2020-04-24,-6.58
2742,2020-04-24,-6.58
2743,2020-04-24,-6.58
2744,2020-04-24,-6.58
2745,2020-04-24,-6.58
2746,2020-04-24,-6.58
2747,2020-04-24,-6.58
2748,2020-04-24,-6.58
2749,2020-04-24,-6.58
2750,2020-04-24,-6.58
2751,2020-04-24,-6.58
2752,2020-04-24,-6.58
2753,2020-04-24,-6.58
2754,2020-04-24,-6.58
2755,2020-04-24,-6.58
2756,2020-04-24,-6.58
2757,2020-04-24,-6.58
2758,2020-04-24,-6.58
2759,2020-04-25,-6.58
2760,2020-04-25,-6.58
2761,2020-04-25,-6.58
2762,2020-04-25,-6.58
2763,2020-04-25,-6.58
2764,2020-04-25,-6.58
2765,2020-04-25,-6.58
2766,2020-04-25,-6.58
2767,2020-04-25,-6.58
2768,2020-04-25,-6.58
2769,2020-04-25,-6.58
2770,2020-04-25,-6.58
2771,2020-04-25,-6.58
2772,2020-04-25,-6.58
2773,2020-04-25,-6.58
2774,2020-04-25,-6.58
2775,2020-04-25,-6.58
2776,2020-04-25,-6.58
2777,2020-04-25,-6.58
2778,2020-04-25,-6.58
2779,2020-04-25,-6.58
2780,2020-04-25,-6.58
2781,2020-04-25,-6.58
2782,2020-04-25,-6.58
2783,2020-04-26,-6.58
2784,2020-04-26,-6.58
2785,2020-04-26,-6.58
2786,2020-04-26,-6.58
2787,2020-04-26,-6.58
2788,2020-04-26,-6.58
2789,2020-04-26,-6.58
2790,2020-04-26,-6.58
2791,2020-04-26,-6.58
2792,2020-04-26,-6.58
2793,2020-04-26,-6.58
2794,2020-04-26,-6.58
2795,2020-04-26,-6.58
2796,2020-04-26,-6.58
2797,2020-04-26,-6.58
2798,2020-04-26,-6.58
2799,2020-04-26,-6.58
2800,2020-04-26,-6.58
2801,2020-04-26,-6.58
2802,2020-04-26,-6.58
2803,2020-04-26,-6.58
2804,2020-04-26,-6.58
2805,2020-04-26,-6.58
2806,2020-04-26,-6.58
2807,2020-04-27,-6.58
2808,2020-04-27,-6.58
2809,2020-04-27,-6.58
2810,2020-04-27,-6.58
2811,2020-04-27,-6.58
2812,2020-04-27,-6.58
2813,2020-04-27,-6.58
2814,2020-04-27,-6.58
2815,2020-04-27,-6.58
2816,2020-04-27,-6.58
2817,2020-04-27,-6.58
2818,2020-04-27,-6.58
2819,2020-04-27,-6.58
2820,2020-04-27,-6.58
2821,2020-04-27,-6.58
2822,2020-04-27,-6.58
2823,2020-04-27,-6.58
2824,2020-04-27,-6.58
2825,2020-04-27,-6.58
2826,2020-04-27,-6.58
2827,2020-04-27,-6.58
2828,2020-04-27,-6.58
2829,2020-04-27,-6.58
2830,2020-04-27,-6.58
2831,2020-04-28,-6.58
2832,2020-04-28,-6.58
2833,2020-04-28,-6.58
2834,2020-04-28,-6.58
2835,2020-04-28,-6.58
2836,2020-04-28,-6.58
2837,2020-04-28,-6.58
2838,2020-04-28,-6.58
2839,2020-04-28,-6.58
2840,2020-04-28,-6.58
2841,2020-04-28,-6.58
2842,2020-04-28,-6.58
2843,2020-04-28,-6.58
2844,2020-04-28,-6.58
2845,2020-04-28,-6.58
2846,2020-04-28,-6.58
2847,2020-04-28,-6.58
2848,2020-04-28,-6.58
2849,2020-04-28,-6.58
2850,2020-04-28,-6.58
2851,2020-04-28,-6.58
2852,2020-04-28,-6.58
2853,2020-04-28,-6.58
2854,2020-04-28,-6.58
2855,2020-04-29,-6.58
2856,2020-04-29,-6.58
2857,2020-04-29,-6.58
2858,2020-04-29,-6.58
2859,2020-04-29,-6.58
2860,2020-04-29,-6.58
2861,2020-04-29,-6.58
2862,2020-04-29,-6.58
2863,2020-04-29,-6.58
2864,2020-04-29,-6.58
2865,2020-04-29,-6.58
2866,2020-04-29,-6.58
2867,2020-04-29,-6.58
2868,2020-04-29,-6.58
2869,2020-04-29,-6.58
2870,2020-04-29,-6.58
2871,2020-04-29,-6.58
2872,2020-04-29,-6.58
2873,2020-04-29,-6.58
2874,2020-04-29,-6.58
2875,2020-04-29,-6.58
2876,2020-04-29,-6.58
2877,2020-04-29,-6.58
2878,2020-04-29,-6.58
2879,2020-04-30,-6.58
2880,2020-04-30,-6.58
2881,2020-04-30,-6.58
2882,2020-04-30,-6.58
2883,2020-04-30,-6.58
2884,2020-04-30,-6.58
2885,2020-04-30,-6.58
2886,2020-04-30,-6.58
2887,2020-04-30,-6.58
2888,2020-04-30,-6.58
2889,2020-04-30,-6.58
2890,2020-04-30,-6.58
2891,2020-04-30,-6.58
2892,2020-04-30,-6.58
2893,2020-04-30,-6.55
2894,2020-04-30,-6.55
2895,2020-04-30,-6.55
2896,2020-04-30,-6.55
2897,2020-04-30,-6.55
2898,2020-04-30,-6.55
2899,2020-04-30,-6.55
2900,2020-04-30,-6.55
2901,2020-04-30,-6.56
2902,2020-04-30,-6.56
2903,2020-05-01,-6.56
2904,2020-05-01,-6.56
2905,2020-05-01,-6.56
2906,2020-05-01,-6.56
2907,2020-05-01,-6.56
2908,2020-05-01,-6.56
2909,2020-05-01,-6.56
2910,2020-05-01,-6.56
2911,2020-05-01,-6.56
2912,2020-05-01,-6.56
2913,2020-05-01,-6.56
2914,2020-05-01,-6.56
2915,2020-05-01,-6.56
2916,2020-05-01,-6.55
2917,2020-05-01,-6.55
2918,2020-05-01,-6.55
2919,2020-05-01,-6.55
2920,2020-05-01,-6.55
2921,2020-05-01,-6.55
2922,2020-05-01,-6.55
2923,2020-05-01,-6.55
2924,2020-05-01,-6.55
2925,2020-05-01,-6.55
2926,2020-05-01,-6.55
2927,2020-05-02,-6.55
2928,2020-05-02,-6.55
2929,2020-05-02,-6.55
2930,2020-05-02,-6.55
2931,2020-05-02,-6.55
2932,2020-05-02,-6.55
2933,2020-05-02,-6.55
2934,2020-05-02,-6.55
2935,2020-05-02,-6.55
2936,2020-05-02,-6.55
2937,2020-05-02,-6.55
2938,2020-05-02,-6.55
2939,2020-05-02,-6.55
2940,2020-05-02,-6.55
2941,2020-05-02,-6.55
2942,2020-05-02,-6.55
2943,2020-05-02,-6.55
2944,2020-05-02,-6.55
2945,2020-05-02,-6.55
2946,2020-05-02,-6.55
2947,2020-05-02,-6.55
2948,2020-05-02,-6.55
2949,2020-05-02,-6.55
2950,2020-05-02,-6.55
2951,2020-05-03,-6.55
2952,2020-05-03,-6.55
2953,2020-05-03,-6.55
2954,2020-05-03,-6.55
2955,2020-05-03,-6.55
2956,2020-05-03,-6.55
2957,2020-05-03,-6.55
2958,2020-05-03,-6.55
2959,2020-05-03,-6.55
2960,2020-05-03,-6.55
2961,2020-05-03,-6.55
2962,2020-05-03,-6.55
2963,2020-05-03,-6.55
2964,2020-05-03,-6.55
2965,2020-05-03,-6.55
2966,2020-05-03,-6.55
2967,2020-05-03,-6.55
2968,2020-05-03,-6.55
2969,2020-05-03,-6.55
2970,2020-05-03,-6.55
2971,2020-05-03,-6.55
2972,2020-05-03,-6.55
2973,2020-05-03,-6.55
2974,2020-05-03,-6.55
2975,2020-05-04,-6.55
2976,2020-05-04,-6.55
2977,2020-05-04,-6.55
2978,2020-05-04,-6.55
2979,2020-05-04,-6.55
2980,2020-05-04,-6.55
2981,2020-05-04,-6.55
2982,2020-05-04,-6.55
2983,2020-05-04,-6.55
2984,2020-05-04,-6.55
2985,2020-05-04,-6.55
2986,2020-05-04,-6.55
2987,2020-05-04,-6.55
2988,2020-05-04,-6.55
2989,2020-05-04,-6.55
2990,2020-05-04,-6.55
2991,2020-05-04,-6.55
2992,2020-05-04,-6.55
2993,2020-05-04,-6.55
2994,2020-05-04,-6.55
2995,2020-05-04,-6.55
2996,2020-05-04,-6.55
2997,2020-05-04,-6.55
2998,2020-05-04,-6.55
2999,2020-05-05,-6.55
3000,2020-05-05,-6.55
3001,2020-05-05,-6.55
3002,2020-05-05,-6.55
3003,2020-05-05,-6.55
3004,2020-05-05,-6.55
3005,2020-05-05,-6.55
3006,2020-05-05,-6.55
3007,2020-05-05,-6.55
3008,2020-05-05,-6.55
3009,2020-05-05,-6.55
3010,2020-05-05,-6.55
3011,2020-05-05,-6.55
3012,2020-05-05,-6.55
3013,2020-05-05,-6.55
3014,2020-05-05,-6.55
3015,2020-05-05,-6.55
3016,2020-05-05,-6.55
3017,2020-05-05,-6.55
3018,2020-05-05,-6.55
3019,2020-05-05,-6.55
3020,2020-05-05,-6.55
3021,2020-05-05,-6.55
3022,2020-05-05,-6.55
3023,2020-05-06,-6.55
3024,2020-05-06,-6.55
3025,2020-05-06,-6.55
3026,2020-05-06,-6.55
3027,2020-05-06,-6.55
3028,2020-05-06,-6.55
3029,2020-05-06,-6.55
3030,2020-05-06,-6.55
3031,2020-05-06,-6.55
3032,2020-05-06,-6.55
